Student_ID,High_School,High_School_Grad_Year,Graduated,Final_Grad_Date,Total_Enrollments,First_Enrollment,Last_Enrollment,College_Code_1,College_Code_2,College_Code_3,College_Code_4,College_Code_5,College_Code_6,College_Code_7,College_Code_8,College_Code_9,College_Code_10,College_Name_1,College_Name_2,College_Name_3,College_Name_4,College_Name_5,College_Name_6,College_Name_7,College_Name_8,College_Name_9,College_Name_10,Major_1,Major_2,Major_3,Major_4,Major_5,Major_6,Degree_Title_1,Degree_Title_2,Degree_Title_3,Degree_Title_4,Degree_Title_5,Degree_Title_6,College_State_1,College_State_2,College_State_3,College_State_4,College_State_5,College_State_6,College_State_7,College_State_8,College_State_9,College_State_10,2-Year/4-Year_1,2-Year/4-Year_2,2-Year/4-Year_3,2-Year/4-Year_4,2-Year/4-Year_5,2-Year/4-Year_6,2-Year/4-Year_7,2-Year/4-Year_8,2-Year/4-Year_9,2-Year/4-Year_10,Public/Private_1,Public/Private_2,Public/Private_3,Public/Private_4,Public/Private_5,Public/Private_6,Public/Private_7,Public/Private_8,Public/Private_9,Public/Private_10
2049051144,Mountain Crest,2016,N,,4,2023-01-01,2024-12-31,033394-00,033394-00,033394-00,033394-00,,,,,,,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Private,Private,Private,Private,,,,,,
2049051147,Mountain Crest,2016,N,,3,2017-01-09,2018-05-03,003671-00,003671-00,003671-00,,,,,,,,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
2049051153,Mountain Crest,2016,Y,2020-04-30,10,2016-08-24,2020-04-29,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,PSYCHOLOGY,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051165,Mountain Crest,2016,Y,2021-05-07,9,2016-08-22,2021-05-06,003671-00,003671-00,003671-00,003671-00,003671-00,003671-00,003671-00,003671-00,003671-00,,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,DIXIE STATE UNIVERSITY,,EARLY CHILDHOOD EDUCATION,GENERAL STUDIES,,,,,ASSOCIATE OF SCIENCE,ASSOCIATE IN SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
2049051168,Mountain Crest,2016,Y,2020-12-18,9,2017-08-28,2020-12-18,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,COMMUNICATION STUDIES,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
2049051171,Mountain Crest,2016,N,,5,2016-08-24,2022-12-16,003677-00,003677-00,003677-00,003677-00,003677-00,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,,,,,,4-year,4-year,4-year,4-year,4-year,,,,,,Public,Public,Public,Public,Public,,,,,
2049051174,Mountain Crest,2016,Y,2020-04-30,11,2016-08-24,2020-04-29,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,JOURNALISM,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051177,Mountain Crest,2016,Y,2022-11-15,8,2019-08-26,2023-06-30,003677-00,003677-00,003677-00,003677-00,021154-00,021154-00,021154-00,021154-00,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,POLICE ACADEMY,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,4-year,4-year,4-year,2-year,2-year,2-year,2-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
2049051186,Mountain Crest,2016,Y,2021-05-20,8,2016-08-29,2021-06-30,003677-00,003677-00,003677-00,003677-00,003677-00,021154-00,021154-00,021154-00,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,COMMERCIAL DRIVER'S LICENSE (CDL),,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,4-year,4-year,4-year,4-year,2-year,2-year,2-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
2049051195,Mountain Crest,2016,Y,2019-12-13,11,2016-08-24,2022-12-16,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,SOCIOLOGY,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051201,Mountain Crest,2016,N,,1,2020-07-01,2021-01-21,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
2049051204,Mountain Crest,2016,N,,9,2017-08-28,2023-09-29,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
2049051210,Mountain Crest,2016,N,,12,2016-08-22,2023-12-15,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,003675-00,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051216,Mountain Crest,2016,Y,2021-12-17,16,2016-08-22,2021-12-17,001370-00,001370-00,001620-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UNIVERSITY OF COLORADO BOULDER,UNIVERSITY OF COLORADO BOULDER,IDAHO STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,CONSERVATION & RESTORATION ECO,GENERAL STUDIES,,,,,BACHELOR OF SCIENCE,ASSOCIATE OF SCIENCE,,,,,CO,CO,ID,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051219,Mountain Crest,2016,N,,31,2021-02-02,2024-05-01,020988-00,020988-00,020988-00,020988-00,020988-00,020988-00,020988-00,020988-00,020988-00,020988-00,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,UNIVERSITY OF PHOENIX,,,,,,,,,,,,,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,AZ,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private
2049051225,Mountain Crest,2016,Y,2021-05-06,11,2017-01-09,2021-05-05,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,AGRICULTURAL EDUCATION,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051240,Mountain Crest,2016,N,,4,2022-09-01,2024-08-31,033394-00,033394-00,033394-00,033394-00,,,,,,,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Private,Private,Private,Private,,,,,,
2049051246,Mountain Crest,2016,N,,3,2016-08-24,2017-12-15,003677-00,003677-00,003677-00,,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,UT,UT,UT,,,,,,,,4-year,4-year,4-year,,,,,,,,Public,Public,Public,,,,,,,
2049051249,Mountain Crest,2016,N,,5,2016-08-22,2018-12-14,003679-00,003679-00,003677-00,003677-00,003677-00,,,,,,SNOW COLLEGE,SNOW COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,,,,,,4-year,4-year,4-year,4-year,4-year,,,,,,Public,Public,Public,Public,Public,,,,,
2049051252,Mountain Crest,2016,Y,2021-07-01,6,2016-08-22,2021-06-30,003678-00,003678-00,021154-00,021154-00,021154-00,021154-00,,,,,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,,,COSMETOLOGY/BARBERING,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,2-year,2-year,2-year,2-year,,,,,Public,Public,Public,Public,Public,Public,,,,
2049051258,Mountain Crest,2016,Y,2022-08-12,12,2018-01-03,2021-12-17,003679-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,SNOW COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,COMM DISORDERS &DEAF EDUCATION,DENTAL ASSISTING,,,,,BACHELOR OF SCIENCE,CERTIFICATE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051264,Mountain Crest,2016,Y,2022-05-05,16,2019-01-07,2024-08-09,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,ACCOUNTING,FINANCE,,,,,BACHELOR OF SCIENCE,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051273,Mountain Crest,2016,Y,2020-08-21,8,2016-08-29,2021-06-30,003677-00,005220-00,005220-00,005220-00,021154-00,021154-00,021154-00,021154-00,,,UTAH STATE UNIVERSITY,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,,,MASTER ESTHETICS,,,,,,CERTIFICATE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,,,4-year,2-year,2-year,2-year,2-year,2-year,2-year,2-year,,,Public,Public,Public,Public,Public,Public,Public,Public,,
2049051279,Mountain Crest,2016,Y,2022-05-05,11,2018-08-27,2022-05-04,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,ACCOUNTING,AGRIBUSINESS,,,,,BACHELOR OF SCIENCE,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051288,Mountain Crest,2016,Y,2022-05-05,11,2016-08-29,2022-05-04,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,COMPUTER SCIENCE,GENERAL STUDIES,,,,,BACHELOR OF SCIENCE,ASSOCIATE OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051294,Mountain Crest,2016,Y,2022-05-05,14,2019-08-21,2024-08-09,005220-00,005220-00,005220-00,005220-00,005220-00,005220-00,005220-00,003677-00,003677-00,003677-00,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,SALT LAKE COMMUNITY COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,PSYCHOLOGY,,,,,,ASSOCIATE OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,2-year,2-year,2-year,2-year,2-year,2-year,2-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051303,Mountain Crest,2016,Y,2023-12-15,15,2018-08-20,2024-05-01,001620-00,001620-00,001620-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,IDAHO STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,INTERNATIONAL BUSINESS,MANAGEMENT,MARKETING,,,,BACHELOR OF SCIENCE,BACHELOR OF SCIENCE,BACHELOR OF SCIENCE,,,,ID,ID,ID,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051309,Mountain Crest,2016,Y,2023-05-03,12,2019-01-07,2023-05-03,003677-00,003677-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,004027-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,GENERAL EDUCATION,FINANCE,,,,,CERTIFICATE OF COMPLETION,BACHELOR OF SCIENCE,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051315,Mountain Crest,2016,N,,2,2016-08-22,2017-04-28,003679-00,003679-00,,,,,,,,,SNOW COLLEGE,SNOW COLLEGE,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,4-year,,,,,,,,,Public,Public,,,,,,,,
2049051324,Mountain Crest,2016,Y,2018-04-26,1,,,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,MACHINING TECHNOLOGY,,,,,,CERTIFICATE,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
2049051327,Sky View,2016,Y,2024-01-17,11,2016-08-22,2024-06-30,003007-00,003007-00,003007-00,003677-00,003677-00,021154-00,021154-00,021154-00,021154-00,021154-00,WILLISTON STATE COLLEGE,WILLISTON STATE COLLEGE,WILLISTON STATE COLLEGE,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,BRIDGERLAND TECHNICAL COLLEGE,PLUMBING APPRENTICESHIP,,,,,,CERTIFICATE,,,,,,ND,ND,ND,UT,UT,UT,UT,UT,UT,UT,2-year,2-year,2-year,4-year,4-year,2-year,2-year,2-year,2-year,2-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051330,Mountain Crest,2016,Y,2017-05-11,1,,,021154-00,,,,,,,,,,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,DENTAL ASSISTING,,,,,,CERTIFICATE,,,,,,UT,,,,,,,,,,2-year,,,,,,,,,,Public,,,,,,,,,
2049051333,Mountain Crest,2016,Y,2021-05-06,15,2016-08-22,2021-05-05,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003678-00,003675-00,003675-00,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,UNIVERSITY OF UTAH,UNIVERSITY OF UTAH,GENERAL STUDIES,MAJOR IN NURSING,,,,,ASSOCIATE OF SCIENCE,BACHELOR OF SCIENCE IN NURSING,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051339,Mountain Crest,2016,N,,6,2016-08-24,2023-12-13,003677-00,001625-82,001625-82,001625-82,001625-82,001625-82,,,,,UTAH STATE UNIVERSITY,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,BRIGHAM YOUNG UNIVERSITY - IDAHO ONLINE,,,,,,,,,,,,,,,,,UT,ID,ID,ID,ID,ID,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Public,Private,Private,Private,Private,Private,,,,
2049051345,Mountain Crest,2016,Y,2019-08-09,9,2016-08-29,2019-08-09,003677-00,003677-00,003677-00,003677-00,004027-00,004027-00,004027-00,004027-00,004027-00,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,UTAH VALLEY UNIVERSITY,,COMMUNICATION,,,,,,BACHELOR OF SCIENCE,,,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,,Public,Public,Public,Public,Public,Public,Public,Public,Public,
2049051351,Mountain Crest,2016,N,,4,2016-08-24,2018-05-04,003677-00,003677-00,003677-00,003677-00,,,,,,,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,UT,UT,UT,UT,,,,,,,4-year,4-year,4-year,4-year,,,,,,,Public,Public,Public,Public,,,,,,
2049051354,Mountain Crest,2016,N,,2,2020-01-06,2024-06-30,004027-00,021154-00,,,,,,,,,UTAH VALLEY UNIVERSITY,BRIDGERLAND TECHNICAL COLLEGE,,,,,,,,,,,,,,,,,,,,,UT,UT,,,,,,,,,4-year,2-year,,,,,,,,,Public,Public,,,,,,,,
2049051360,Mountain Crest,2016,N,,6,2021-09-01,2024-09-30,033394-00,033394-00,033394-00,033394-00,033394-00,033394-00,,,,,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,WESTERN GOVERNORS UNIVERSITY,,,,,,,,,,,,,,,,,UT,UT,UT,UT,UT,UT,,,,,4-year,4-year,4-year,4-year,4-year,4-year,,,,,Private,Private,Private,Private,Private,Private,,,,
2049051363,Mountain Crest,2016,Y,2023-05-04,16,2016-08-29,2023-05-03,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,003677-00,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,UTAH STATE UNIVERSITY,INTERNATIONAL STUDIES,CHINESE,SECOND LANGUAGE TEACHING,,,,BACHELOR OF ARTS,BACHELOR OF ARTS,MASTER OF SECOND LANGUAGE TEAC,,,,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Public,Public,Public,Public,Public,Public,Public,Public,Public,Public
2049051366,Mountain Crest,2016,Y,2021-12-15,11,2019-01-07,2021-12-15,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-81,001625-00,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO SPRING/,BRIGHAM YOUNG UNIVERSITY - IDAHO,GENERAL STUDIES,AUTOMOTIVE TECH MGMT,,,,,ASSOCIATE OF SCIENCE,BACHELOR OF SCIENCE,,,,,ID,ID,ID,ID,ID,ID,ID,ID,ID,ID,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,4-year,Private,Private,Private,Private,Private,Private,Private,Private,Private,Private
2049051369,Mountain Crest,2016,N,,1,2016-08-29,2016-12-16,003677-00,,,,,,,,,,UTAH STATE UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,UT,,,,,,,,,,4-year,,,,,,,,,,Public,,,,,,,,,
